siret,siren,nic
75389829500013,753898295,00013
90408486000017,904084860,00017
90412445000019,904124450,00019
90421081200015,904210812,00015
90426134400017,904261344,00017
90434123700017,904341237,00017
90434519600011,904345196,00011
90441655900014,904416559,00014
90454302200019,904543022,00019
90456901900014,904569019,00014
90458995900017,904589959,00017
90468669800013,904686698,00013
77559848500271,775598485,00271
90478272900027,904782729,00027
90479431000014,904794310,00014
90494756100018,904947561,00018
33016379100081,330163791,00081
48205715500012,482057155,00012
90499880400010,904998804,00010
90519542600010,905195426,00010
90536419600014,905364196,00014
90537482300011,905374823,00011
33355542300024,333555423,00024
90788317700012,907883177,00012
90822770500013,908227705,00013
90823116000015,908231160,00015
33465545300010,334655453,00010
90834730500017,908347305,00017
90834939200013,908349392,00013
90840816400014,908408164,00014
90842571300017,908425713,00017
33777056400058,337770564,00058
90876143000010,908761430,00010
90887757400016,908877574,00016
90891161300010,908911613,00010
90948279600010,909482796,00010
34177945200034,341779452,00034
34187517700030,341875177,00030
90967467300019,909674673,00019
90978454800010,909784548,00010
90990567100014,909905671,00014
90995262400015,909952624,00015
91004773700010,910047737,00010
91013263800024,910132638,00024
91040978800015,910409788,00015
91050585800019,910505858,00019
91050779700017,910507797,00017
34801791400022,348017914,00022
90343779600019,903437796,00019
80401099900014,804010999,00014
91126223600019,911262236,00019
91135094000019,911350940,00019
35047652900077,350476529,00077
91146255400013,911462554,00013
91163121600015,911631216,00015
91187738900013,911877389,00013
91196475700015,911964757,00015
35276876600029,352768766,00029
35329703900011,353297039,00011
35383201700084,353832017,00084
91284440400018,912844404,00018
91289267600012,912892676,00012
37750718100024,377507181,00024
91320826000012,913208260,00012
91331150200011,913311502,00011
91370114000018,913701140,00018
91402747900015,914027479,00015
78375358500026,783753585,00026
91426646500014,914266465,00014
38240641100027,382406411,00027
91818702200010,918187022,00010
38522675800055,385226758,00055
78857331900035,788573319,00035
78872097700032,788720977,00032
78905930000036,789059300,00036
53490108700047,534901087,00047
78958348100021,789583481,00021
78979909500078,789799095,00078
38934294000027,389342940,00027
38939788600026,389397886,00026
38996699500059,389966995,00059
79082065800017,790820658,00017
79090214200021,790902142,00021
39058902600033,390589026,00033
84814293100015,848142931,00015
79109719900016,791097199,00016
79128675000033,791286750,00033
79213257300025,792132573,00025
79224324800020,792243248,00020
79236334300023,792363343,00023
79255601100049,792556011,00049
79283780900021,792837809,00021
79322253000024,793222530,00024
79348843800037,793488438,00037
79360011500026,793600115,00026
79925751400031,799257514,00031
79373051600036,793730516,00036
40067668000038,400676680,00038
81347777500015,813477775,00015
79450380500028,794503805,00028
79466473000031,794664730,00031
39506440500024,395064405,00024
79500790500024,795007905,00024
79504643200030,795046432,00030
89134278400016,891342784,00016
79530482300029,795304823,00029
39893086700047,398930867,00047
39899727000044,398997270,00044
39931538100018,399315381,00018
79791954500021,797919545,00021
79794618300028,797946183,00028
88088040600025,880880406,00025
42956732400018,429567324,00018
40003497100046,400034971,00046
40035396700039,400353967,00039
90189425300011,901894253,00011
40083667200024,400836672,00024
40112310400093,401123104,00093
79951142300029,799511423,00029
90345697800019,903456978,00019
79967929500029,799679295,00029
79980496800045,799804968,00045
80004279800010,800042798,00010
40295169300041,402951693,00041
51157791800028,511577918,00028
80102098300012,801020983,00012
80130254800046,801302548,00046
80165387400033,801653874,00033
40481499800047,404814998,00047
80167656000023,801676560,00023
80187677200022,801876772,00022
80196730800025,801967308,00025
40757701400027,407577014,00027
41264012000025,412640120,00025
40842252500019,408422525,00019
40969239900010,409692399,00010
80325419200039,803254192,00039
40976637500276,409766375,00276
80364624900042,803646249,00042
80428056800010,804280568,00010
80438636500030,804386365,00030
41233123300046,412331233,00046
80506566100011,805065661,00011
79063383800012,790633838,00012
80744750300010,807447503,00010
80754604900030,807546049,00030
83820901300013,838209013,00013
80780327500021,807803275,00021
41444116200040,414441162,00040
83471406500028,834714065,00028
34796533700053,347965337,00053
80860682600036,808606826,00036
41756034900058,417560349,00058
41770416000072,417704160,00072
89409284000012,894092840,00012
80869917700024,808699177,00024
81972211700051,819722117,00051
89800528500017,898005285,00017
41856597400023,418565974,00023
80913683100017,809136831,00017
80930713500016,809307135,00016
41891908000022,418919080,00022
80938863000026,809388630,00026
41925408100047,419254081,00047
80960961300033,809609613,00033
41983869300028,419838693,00028
42038132900044,420381329,00044
42063595500032,420635955,00032
42068491200017,420684912,00017
81061619300019,810616193,00019
81076683200010,810766832,00010
81091500900015,810915009,00015
81116376500027,811163765,00027
81131487100039,811314871,00039
81132236100015,811322361,00015
48455952100022,484559521,00022
90204100300028,902041003,00028
81180275000018,811802750,00018
90324587600011,903245876,00011
81202421400015,812024214,00015
42234643700029,422346437,00029
88173630000016,881736300,00016
42282851700033,422828517,00033
42313369300022,423133693,00022
81246521900010,812465219,00010
81260714100023,812607141,00023
81262970700041,812629707,00041
42439945900017,424399459,00017
81311041800023,813110418,00023
42510989900020,425109899,00020
42860043100046,428600431,00046
81407284900023,814072849,00023
81437953300023,814379533,00023
42982343800016,429823438,00016
90951122200012,909511222,00012
81511277600019,815112776,00019
90774950100017,907749501,00017
81743693400027,817436934,00027
43168364800023,431683648,00023
81791593700020,817915937,00020
81867101800021,818671018,00021
43415140300046,434151403,00046
81879598100039,818795981,00039
43429781800032,434297818,00032
81887939700029,818879397,00029
43448308700012,434483087,00012
79866561800038,798665618,00038
43469433700024,434694337,00024
81911237600010,819112376,00010
81941064800029,819410648,00029
43761282300025,437612823,00025
43774766000045,437747660,00045
43866256100028,438662561,00028
83750609600028,837506096,00028
82036079000027,820360790,00027
82106070400037,821060704,00037
82131757500024,821317575,00024
44105844300058,441058443,00058
44116031400015,441160314,00015
44123018200012,441230182,00012
82236225700021,822362257,00021
44191813300014,441918133,00014
82256479500018,822564795,00018
44221809500010,442218095,00010
87768274000015,877682740,00015
82315722700013,823157227,00013
84158488100012,841584881,00012
82373890100011,823738901,00011
82389811900016,823898119,00016
88324735500018,883247355,00018
44428475600012,444284756,00012
82409268800020,824092688,00020
82409268800038,824092688,00038
82409268800046,824092688,00046
82409268800079,824092688,00079
82409268800103,824092688,00103
44452352600804,444523526,00804
82409268800152,824092688,00152
82409268800194,824092688,00194
82420726000012,824207260,00012
44475464200064,444754642,00064
44767936600032,447679366,00032
44781515000043,447815150,00043
44853606000065,448536060,00065
82974876300028,829748763,00028
90158577800011,901585778,00011
85305965700033,853059657,00033
45005616300014,450056163,00014
83061570400012,830615704,00012
45201253700026,452012537,00026
45215930400016,452159304,00016
90279777800021,902797778,00021
88453354800019,884533548,00019
45225448500017,452254485,00017
39742160300069,397421603,00069
82457173100028,824571731,00028
82473009700055,824730097,00055
45313274800089,453132748,00089
45328050500034,453280505,00034
45352077700013,453520777,00013
45352596600025,453525966,00025
80140021900011,801400219,00011
45406921200057,454069212,00057
82751461300013,827514613,00013
82752205300012,827522053,00012
82761562600047,827615626,00047
82762723300014,827627233,00014
82764555700030,827645557,00030
47806749900028,478067499,00028
82882462300031,828824623,00031
82798759500028,827987595,00028
47866189500019,478661895,00019
90893264300020,908932643,00020
82919001600024,829190016,00024
82938638200032,829386382,00032
82944898400023,829448984,00023
82965197500031,829651975,00031
82966950600018,829669506,00018
82987572300035,829875723,00035
82993515400015,829935154,00015
82994944500037,829949445,00037
48021119200038,480211192,00038
83153268400022,831532684,00022
82222803700013,822228037,00013
79809909900011,798099099,00011
83033858800023,830338588,00023
83052788300037,830527883,00037
83062848300034,830628483,00034
83075363800014,830753638,00014
48170229800029,481702298,00029
83087230500024,830872305,00024
83098857200012,830988572,00012
91407824100017,914078241,00017
83139586800027,831395868,00027
48393973200010,483939732,00010
84282629900013,842826299,00013
48412892100018,484128921,00018
81740918800015,817409188,00015
83238323600029,832383236,00029
48459482500032,484594825,00032
83271548600029,832715486,00029
83271649200018,832716492,00018
83292437700035,832924377,00035
48501451800040,485014518,00040
48800590100043,488005901,00043
83378469700066,833784697,00066
48825938300013,488259383,00013
83409674500064,834096745,00064
83409674500114,834096745,00114
83409674500205,834096745,00205
83409674500239,834096745,00239
83414504700017,834145047,00017
48931384100020,489313841,00020
48942295600024,489422956,00024
48942295600032,489422956,00032
83479473700033,834794737,00033
49023301200072,490233012,00072
83515860100012,835158601,00012
49043127700022,490431277,00022
83782342600015,837823426,00015
83805279300018,838052793,00018
89791718300013,897917183,00013
83839248800030,838392488,00030
49294007700026,492940077,00026
83898228800014,838982288,00014
49335848500032,493358485,00032
83966281400012,839662814,00012
13002792300155,130027923,00155
83980522300022,839805223,00022
84005077700027,840050777,00027
49400266000012,494002660,00012
84056234200021,840562342,00021
49447695500013,494476955,00013
49450240400028,494502404,00028
49451665100036,494516651,00036
79460621000027,794606210,00027
84120695600028,841206956,00028
84122272200016,841222722,00016
84145622100024,841456221,00024
49769198000039,497691980,00039
84166035000023,841660350,00023
49793204600038,497932046,00038
49794701000011,497947010,00011
49843130300029,498431303,00029
49843130300045,498431303,00045
84220536100012,842205361,00012
84225905300036,842259053,00036
84244912600023,842449126,00023
84249688700014,842496887,00014
84276178500026,842761785,00026
49946059000015,499460590,00015
49973197400014,499731974,00014
49976772100040,499767721,00040
84322717400029,843227174,00029
84891849600011,848918496,00011
50023928000026,500239280,00026
50034216700060,500342167,00060
84402844900016,844028449,00016
84421100300018,844211003,00018
84437498300022,844374983,00022
50078932600047,500789326,00047
84458300500039,844583005,00039
84472854300027,844728543,00027
82467400600013,824674006,00013
50129241100011,501292411,00011
41498406200029,414984062,00029
50171385300015,501713853,00015
89390149600016,893901496,00016
84525934000014,845259340,00014
50195098400028,501950984,00028
50226344500046,502263445,00046
50229393900059,502293939,00059
84782375400027,847823754,00027
84822453100014,848224531,00014
84831739200027,848317392,00027
84841025400025,848410254,00025
84849693100025,848496931,00025
50303000900024,503030009,00024
52507883800022,525078838,00022
81140261900027,811402619,00027
52408226000026,524082260,00026
84466976200016,844669762,00016
91751258400017,917512584,00017
91122954000016,911229540,00016
80076333600024,800763336,00024
83926963600024,839269636,00024
79066774500026,790667745,00026
83876480100018,838764801,00018
88244819400010,882448194,00010
91869945500013,918699455,00013
51518808400039,515188084,00039
89870223800012,898702238,00012
89748118000015,897481180,00015
90213481600013,902134816,00013
90963793600016,909637936,00016
51487679600046,514876796,00046
89453545900016,894535459,00016
91385369300012,913853693,00012
90769694200016,907696942,00016
91779695500016,917796955,00016
91003114500014,910031145,00014
90816380100016,908163801,00016
90239406300017,902394063,00017
50356597000012,503565970,00012
51091735400019,510917354,00019
35295806000076,352958060,00076
80924059100028,809240591,00028
91358692100011,913586921,00011
91021241400015,910212414,00015
45223528600047,452235286,00047
85363251100012,853632511,00012
83493453100023,834934531,00023
82229292600026,822292926,00026
82219372800026,822193728,00026
51986531500039,519865315,00039
90325815000015,903258150,00015
79834709200032,798347092,00032
43970387700035,439703877,00035
91760536200016,917605362,00016
85382945500015,853829455,00015
88776960200020,887769602,00020
43928120500039,439281205,00039
90492811600014,904928116,00014
90973176200011,909731762,00011
91900510800015,919005108,00015
80987767300032,809877673,00032
91005607600011,910056076,00011
91270311300015,912703113,00015
75396899900023,753968999,00023
91114951600013,911149516,00013
44861786000045,448617860,00045
88050446900011,880504469,00011
50386672500040,503866725,00040
51013398600024,510133986,00024
91225062800019,912250628,00019
90978073600015,909780736,00015
91513283100016,915132831,00016
91320906000015,913209060,00015
90851022500026,908510225,00026
52822704400021,528227044,00021
49895008800027,498950088,00027
84467233700038,844672337,00038
84974310900027,849743109,00027
75067157000026,750671570,00026
88179405100022,881794051,00022
91389376400013,913893764,00013
80255583900025,802555839,00025
90771569200014,907715692,00014
91186416300017,911864163,00017
89462381800016,894623818,00016
90434962800019,904349628,00019
30256622900100,302566229,00100
50410489400010,504104894,00010
89004620400016,890046204,00016
91142300200011,911423002,00011
40083376000053,400833760,00053
91304316200019,913043162,00019
91830318100013,918303181,00013
91214709700014,912147097,00014
52521376500049,525213765,00049
91781284400012,917812844,00012
48369320600037,483693206,00037
83196109900023,831961099,00023
89177274100015,891772741,00015
91775944100012,917759441,00012
89471943400025,894719434,00025
85215777500028,852157775,00028
84301541300035,843015413,00035
50441311300045,504413113,00045
81865215800036,818652158,00036
84948618800022,849486188,00022
83104996000022,831049960,00022
90362764400029,903627644,00029
85188307400029,851883074,00029
83923371500029,839233715,00029
41856301100026,418563011,00026
90220286000026,902202860,00026
89106322400028,891063224,00028
89356348600024,893563486,00024
75308049800037,753080498,00037
44463297000034,444632970,00034
48937889300031,489378893,00031
89032976600020,890329766,00020
85032667900022,850326679,00022
88301382300025,883013823,00025
75127281600024,751272816,00024
90083183500021,900831835,00021
85041567000015,850415670,00015
85079246600011,850792466,00011
50512493300027,505124933,00027
85083471400014,850834714,00014
50765651000025,507656510,00025
50782352400016,507823524,00016
50784377900038,507843779,00038
50798531500013,507985315,00013
88451188200018,884511882,00018
50813891400082,508138914,00082
85153787800015,851537878,00015
50844431200013,508444312,00013
85211013900049,852110139,00049
83514982400020,835149824,00020
50888709800020,508887098,00020
85241212100026,852412121,00026
50892723300041,508927233,00041
84257358600026,842573586,00026
50943290200013,509432902,00013
85348768400013,853487684,00013
85369156600014,853691566,00014
50982831500028,509828315,00028
51015694600012,510156946,00012
51016568100022,510165681,00022
87759333500020,877593335,00020
51043413700012,510434137,00012
87764726300020,877647263,00020
51061040500043,510610405,00043
87793189900018,877931899,00018
87808613100017,878086131,00017
87835533800012,878355338,00012
87841273300031,878412733,00031
51202285600011,512022856,00011
87924683300021,879246833,00021
87940432500026,879404325,00026
87951258000017,879512580,00017
87954693500013,879546935,00013
51258169500032,512581695,00032
87967615300015,879676153,00015
51309864000032,513098640,00032
88052962300022,880529623,00022
88066338000017,880663380,00017
51414298300014,514142983,00014
88131602000018,881316020,00018
88135801400010,881358014,00010
88183533400015,881835334,00015
88185190100028,881851901,00028
51474893800024,514748938,00024
88189095800021,881890958,00021
51486137600028,514861376,00028
51496432900023,514964329,00023
88215630000023,882156300,00023
88250120800020,882501208,00020
88257216700014,882572167,00014
51740180800046,517401808,00046
88271966900021,882719669,00021
51744097000013,517440970,00013
88290430300030,882904303,00030
88293344300013,882933443,00013
88302353300028,883023533,00028
51779537300037,517795373,00037
88324949200017,883249492,00017
51827247100021,518272471,00021
88456441000030,884564410,00030
51879368200031,518793682,00031
88489368600011,884893686,00011
51886443400023,518864434,00023
84907857100049,849078571,00049
91522346500013,915223465,00013
35197965300034,351979653,00034
55208131782180,552081317,82180
50382738800037,503827388,00037
33162009600064,331620096,00064
90878589200013,908785892,00013
50001871800022,500018718,00022
90185311900021,901853119,00021
89001889800019,890018898,00019
88300011900023,883000119,00023
91147292600037,911472926,00037
91309220100015,913092201,00015
88234973100019,882349731,00019
87770404900031,877704049,00031
19640011300011,196400113,00011
33412011000039,334120110,00039
71980166400173,719801664,00173
32676759700205,326767597,00205
71980166400215,719801664,00215
79791405800061,797914058,00061
75354983100026,753549831,00026
79773831700024,797738317,00024
37861584300133,378615843,00133
85198982200016,851989822,00016
53373288900050,533732889,00050
91804506300024,918045063,00024
90322463200013,903224632,00013
75335984300038,753359843,00038
82487669200016,824876692,00016
51079763200013,510797632,00013
89949757200011,899497572,00011
80509113900032,805091139,00032
53457281300028,534572813,00028
44857039000030,448570390,00030
11004301500012,110043015,00012
43456323500028,434563235,00028
75343699700021,753436997,00021
95301475000012,953014750,00012
88531167000024,885311670,00024
91053529300013,910535293,00013
89441062000013,894410620,00013
30540504700666,305405047,00666
85161599700018,851615997,00018
83334677800057,833346778,00057
89270346300018,892703463,00018
78990079200019,789900792,00019
88531167000032,885311670,00032
38048470900064,380484709,00064
80370456800044,803704568,00044
49388806900017,493888069,00017
19590258000016,195902580,00016
83257728200029,832577282,00029
85039636700037,850396367,00037
89486177200016,894861772,00016
44976105500028,449761055,00028
53936867000011,539368670,00011
52340659300021,523406593,00021
84451463800056,844514638,00056
88895476500028,888954765,00028
89515298100018,895152981,00018
89044470600018,890444706,00018
87952079900013,879520799,00013
80342531300019,803425313,00019
51466976100017,514669761,00017
41491903500058,414919035,00058
66728014300088,667280143,00088
53431127900036,534311279,00036
53431127900069,534311279,00069
80134161100029,801341611,00029
41433817800026,414338178,00026
48812143500025,488121435,00025
88801386900027,888013869,00027
52016517600014,520165176,00014
34142426500062,341424265,00062
90056066500029,900560665,00029
88860867600019,888608676,00019
78975846300028,789758463,00028
75267915900018,752679159,00018
82209105400012,822091054,00012
79963749100025,799637491,00025
80985935800024,809859358,00024
91346579500015,913465795,00015
89016722400017,890167224,00017
81015049000011,810150490,00011
91130252900019,911302529,00019
85178560000012,851785600,00012
80392745800023,803927458,00023
44463245900020,444632459,00020
90182647900015,901826479,00015
51908895900019,519088959,00019
80296131800028,802961318,00028
84254503000020,842545030,00020
43958761900032,439587619,00032
51416930900036,514169309,00036
52766134200024,527661342,00024
41907900900041,419079009,00041
82477172900046,824771729,00046
39314677400020,393146774,00020
81224551200031,812245512,00031
90765590600028,907655906,00028
90193676500014,901936765,00014
79958971800029,799589718,00029
81282138700030,812821387,00030
81473800100027,814738001,00027
44242514600036,442425146,00036
44205245200020,442052452,00020
85082982100022,850829821,00022
89315208200010,893152082,00010
91423906600014,914239066,00014
89366046400015,893660464,00015
91464032100016,914640321,00016
42894787300082,428947873,00082
51278608800033,512786088,00033
88800490000013,888004900,00013
88020993700015,880209937,00015
41432425100126,414324251,00126
79420720900030,794207209,00030
82108499300038,821084993,00038
89041007900028,890410079,00028
42997385200024,429973852,00024
88293112400037,882931124,00037
52431136200015,524311362,00015
51412431200026,514124312,00026
91904523700014,919045237,00014
88946186900022,889461869,00022
43491909800088,434919098,00088
43491909800070,434919098,00070
91487611500017,914876115,00017
43491909800054,434919098,00054
82251439400029,822514394,00029
90319628500014,903196285,00014
49493651100059,494936511,00059
83024946200037,830249462,00037
53445241200024,534452412,00024
82829789500017,828297895,00017
80435551900021,804355519,00021
89845789000017,898457890,00017
85185260800013,851852608,00013
39245336100033,392453361,00033
74986551500037,749865515,00037
90878064600018,908780646,00018
90256632200019,902566322,00019
90897930500012,908979305,00012
84472491400016,844724914,00016
91922437800019,919224378,00019
88350898800010,883508988,00010
84929792400029,849297924,00029
40996302200028,409963022,00028
79988472100017,799884721,00017
83238812800023,832388128,00023
44357773900024,443577739,00024
42164402200046,421644022,00046
92026411600012,920264116,00012
81841044100013,818410441,00013
89783583100024,897835831,00024
91740345300017,917403453,00017
79895807000053,798958070,00053
83409674500163,834096745,00163
38929058600012,389290586,00012
89708028900027,897080289,00027
90439184400019,904391844,00019
30397023000221,303970230,00221
89708028900100,897080289,00100
83124122900028,831241229,00028
89426035500025,894260355,00025
43407433200017,434074332,00017
81814071700013,818140717,00013
91291119500010,912911195,00010
83912729700019,839127297,00019
52994325000025,529943250,00025
89761979700011,897619797,00011
48378429400058,483784294,00058
83946783400017,839467834,00017
89912291500015,899122915,00015
92089151200013,920891512,00013
88962098500016,889620985,00016
91752058700028,917520587,00028
48186446000029,481864460,00029
92277397300016,922773973,00016
35404194900083,354041949,00083
81811435700028,818114357,00028
88092837900010,880928379,00010
82277631600025,822776316,00025
95183680800018,951836808,00018
81821372000027,818213720,00027
90514248500010,905142485,00010
75223022700023,752230227,00023
44941731000033,449417310,00033
45176721400013,451767214,00013
90747519800020,907475198,00020
81895441400012,818954414,00012
51859514500021,518595145,00021
51824458700029,518244587,00029
82242430500016,822424305,00016
31395457000054,313954570,00054
79802013700013,798020137,00013
88153281600017,881532816,00017
75118130600018,751181306,00018
82795902400031,827959024,00031
50348016200018,503480162,00018
81242179000013,812421790,00013
81162619100019,811626191,00019
50225440200022,502254402,00022
82795902400049,827959024,00049
83268152200013,832681522,00013
89273375900021,892733759,00021
85283109800011,852831098,00011
84106682200013,841066822,00013
40985687900021,409856879,00021
82456875200037,824568752,00037
88415814800020,884158148,00020
41395373800023,413953738,00023
82327340400017,823273404,00017
91298548800010,912985488,00010
82926753300018,829267533,00018
82456875200029,824568752,00029
83501306100014,835013061,00014
84519868800028,845198688,00028
42938005800033,429380058,00033
38897401600023,388974016,00023
40985687900039,409856879,00039
42391331800030,423913318,00030
38746391200031,387463912,00031
85085388800012,850853888,00012
34941175100036,349411751,00036
51815676500027,518156765,00027
48232688100042,482326881,00042
80919815300029,809198153,00029
88747430200015,887474302,00015
48457047800020,484570478,00020
82355502400012,823555024,00012
98384912600013,983849126,00013
93352167600017,933521676,00017
82998734600014,829987346,00014
91774521800011,917745218,00011
98461765400012,984617654,00012
82524297700023,825242977,00023
91414862200014,914148622,00014
91328499800014,913284998,00014
82071489700015,820714897,00015
11009001600046,110090016,00046
22975001300075,229750013,00075
53860654200024,538606542,00024
50148508000060,501485080,00060
40144985500535,401449855,00535
30157044600064,301570446,00064
79980412500018,799804125,00018
81322220500029,813222205,00029
42482068600014,424820686,00014
31519092600024,315190926,00024
50239698900019,502396989,00019
41752978100102,417529781,00102
82785942200012,827859422,00012
88871284100012,888712841,00012
45209262000015,452092620,00015
39316827300174,393168273,00174
39316827300232,393168273,00232
44135591400298,441355914,00298
84017443700037,840174437,00037
31988285800016,319882858,00016
49438399500045,494383995,00045
77947171300023,779471713,00023
81000488700016,810004887,00016
40961703200134,409617032,00134
81039127600013,810391276,00013
84289175600012,842891756,00012
88208934500012,882089345,00012
43299378000043,432993780,00043
43325083400473,433250834,00473
52414904400017,524149044,00017
50821661100022,508216611,00022
50765713800065,507657138,00065
49472733200038,494727332,00038
44458533500011,444585335,00011
75232482200028,752324822,00028
84302854900015,843028549,00015
81193823200014,811938232,00014
81790392500011,817903925,00011
81189158900020,811891589,00020
81189158900038,811891589,00038
79018278600596,790182786,00596
32193619700052,321936197,00052
75345334900049,753453349,00049
77572591400532,775725914,00532
51872092500354,518720925,00354
50198586500010,501985865,00010
51872092500537,518720925,00537
51872092500982,518720925,00982
82851841500017,828518415,00017
75341548800026,753415488,00026
44895614400035,448956144,00035
49154650300021,491546503,00021
81108972100021,811089721,00021
45374149800027,453741498,00027
79893398200026,798933982,00026
50231871000022,502318710,00022
48206895400171,482068954,00171
32358961400029,323589614,00029
48747141900027,487471419,00027
50901383500020,509013835,00020
35297362200181,352973622,00181
50943290200245,509432902,00245
50994944200016,509949442,00016
75401639200062,754016392,00062
39058913300078,390589133,00078
50396514700013,503965147,00013
32614538000027,326145380,00027
78645126000024,786451260,00024
43774397400036,437743974,00036
90134285700025,901342857,00025
84816116200013,848161162,00013
90882489900011,908824899,00011
90306367500016,903063675,00016
85268914000022,852689140,00022
88171930600014,881719306,00014
82535790800037,825357908,00037
75346701800028,753467018,00028
93055766500013,930557665,00013
89931220100028,899312201,00028
91834678400013,918346784,00013
92000080900011,920000809,00011
83382834600035,833828346,00035
49267881800047,492678818,00047
89533463900013,895334639,00013
81794257600023,817942576,00023
87945521000028,879455210,00028
91744886200016,917448862,00016
98241756000017,982417560,00017
98028459000026,980284590,00026
87947857600017,879478576,00017
82514550100011,825145501,00011
89753967200021,897539672,00021
89368227800021,893682278,00021
79072598000037,790725980,00037
85223066300019,852230663,00019
89066454300018,890664543,00018
89781402600018,897814026,00018
88530829600015,885308296,00015
37900953300116,379009533,00116
37900953300108,379009533,00108
88462391900021,884623919,00021
45146246900052,451462469,00052
80224241200038,802242412,00038
41901269500021,419012695,00021
92015810200011,920158102,00011
91977816700016,919778167,00016
79527546000041,795275460,00041
80849047800027,808490478,00027
52800334600038,528003346,00038
37970038800125,379700388,00125
79993303100020,799933031,00020
37970038800141,379700388,00141
48378819600036,483788196,00036
30570850500022,305708505,00022
39895184800041,398951848,00041
89120942100025,891209421,00025
83834643500020,838346435,00020
78288657600035,782886576,00035
92435622300017,924356223,00017
91026476100016,910264761,00016
88155419000010,881554190,00010
40412344000046,404123440,00046
39878618600054,398786186,00054
88155419000036,881554190,00036
48001185700038,480011857,00038
91921399100012,919213991,00012
90255449200014,902554492,00014
53146111900020,531461119,00020
90178432200025,901784322,00025
80188411500024,801884115,00024
52836077900045,528360779,00045
44430523900071,444305239,00071
90026971300021,900269713,00021
91028211000014,910282110,00014
84515790800011,845157908,00011
88109994900029,881099949,00029
90399442400013,903994424,00013
81310051800030,813100518,00030
79042222400010,790422224,00010
79839143900022,798391439,00022
42102267400038,421022674,00038
90254231500012,902542315,00012
44816888000046,448168880,00046
80375260900039,803752609,00039
79042897300040,790428973,00040
75120725900035,751207259,00035
89159565400015,891595654,00015
81914278700038,819142787,00038
52836077900037,528360779,00037
80262987300034,802629873,00034
90840747100014,908407471,00014
75222190300053,752221903,00053
51311307600048,513113076,00048
51336320000041,513363200,00041
92185896500012,921858965,00012
82884275700019,828842757,00019
90267263300028,902672633,00028
44912855200022,449128552,00022
90850172900028,908501729,00028
49166766300034,491667663,00034
51968239700046,519682397,00046
81977973700025,819779737,00025
83086393200026,830863932,00026
90066775900014,900667759,00014
53137841200021,531378412,00021
80767979000020,807679790,00020
92234834700019,922348347,00019
43871429700043,438714297,00043
91114843500017,911148435,00017
91758948300010,917589483,00010
82510671900016,825106719,00016
85060938900026,850609389,00026
87876907400021,878769074,00021
89534051100032,895340511,00032
94800865100028,948008651,00028
52387323000016,523873230,00016
84217216500024,842172165,00024
91182637800018,911826378,00018
88922394700025,889223947,00025
52803966200028,528039662,00028
52144933000013,521449330,00013
49415588000045,494155880,00045
94973457800014,949734578,00014
79116855200044,791168552,00044
90391130300019,903911303,00019
91367267100017,913672671,00017
88123060100018,881230601,00018
82050124500022,820501245,00022
90393512000027,903935120,00027
38318460300090,383184603,00090
88300264400028,883002644,00028
91012725700012,910127257,00012
91994658200013,919946582,00013
90492822300018,904928223,00018
88025265500019,880252655,00019
33007561500022,330075615,00022
82244145700055,822441457,00055
48493474000016,484934740,00016
49822471600049,498224716,00049
48121966500033,481219665,00033
89816652500011,898166525,00011
53476572200044,534765722,00044
79787477300030,797874773,00030
81965610900025,819656109,00025
81246784300023,812467843,00023
85364776600015,853647766,00015
52843143000024,528431430,00024
82457886800021,824578868,00021
90040427800013,900404278,00013
88822590100014,888225901,00014
90158258500039,901582585,00039
39336786700123,393367867,00123
39336786700107,393367867,00107
84806623900023,848066239,00023
41118496300048,411184963,00048
94818326400019,948183264,00019
84884962600033,848849626,00033
94866718300016,948667183,00016
91364256700014,913642567,00014
45156599800098,451565998,00098
83435655200010,834356552,00010
88483159500019,884831595,00019
91512179200013,915121792,00013
98445977600014,984459776,00014
91837105500016,918371055,00016
52397575300014,523975753,00014
51520065700028,515200657,00028
98024162400017,980241624,00017
53210339700016,532103397,00016
80063427100038,800634271,00038
90770043900017,907700439,00017
44509980700049,445099807,00049
85099298300021,850992983,00021
92907873100015,929078731,00015
89344315000014,893443150,00014
97811888300013,978118883,00013
51815578300021,518155783,00021
85266457200025,852664572,00025
51315145600037,513151456,00037
85266457200033,852664572,00033
89987342600014,899873426,00014
89029342600015,890293426,00015
82805053400027,828050534,00027
93285166000013,932851660,00013
98132603600010,981326036,00010
93187484600013,931874846,00013
83162364000016,831623640,00016
84337244200023,843372442,00023
95322393000017,953223930,00017
91161310700018,911613107,00018
97834547800017,978345478,00017
50453794500058,504537945,00058
83170943100041,831709431,00041
89852822900013,898528229,00013
84276351800011,842763518,00011
93401365700010,934013657,00010
88105594100028,881055941,00028
98478073400013,984780734,00013
83475003600016,834750036,00016
90934031700033,909340317,00033
83822288300020,838222883,00020
93814765900016,938147659,00016
95279470900016,952794709,00016
33354415300583,333544153,00583
52061811700011,520618117,00011
48276116000167,482761160,00167
48276116000209,482761160,00209
91369727200023,913697272,00023
48276116000217,482761160,00217
48276116000142,482761160,00142
48276116000191,482761160,00191
83823127200017,838231272,00017
48276116000365,482761160,00365
48276116000340,482761160,00340
48276116000282,482761160,00282
48276116000381,482761160,00381
48276116000324,482761160,00324
87852644100018,878526441,00018
92879914700014,928799147,00014
98422387500019,984223875,00019
48276116000555,482761160,00555
